x,y,theta,speed,lookahead_distance,p_gain,i_gain,path_p_gain,path_i_gain,distance_threshold,angle_threshold
-3.043,2.462,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.1,0.1
-3.0443954535387414,2.4661863606162235,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.0457909070774822,2.470372721232447,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.0471863606162235,2.4745590818486707,-3.141592653589793,0.8000535336113272,0.1897430078092727,1.5,0.05,0.3,0.1,0.0,0.0
-3.0485818141549648,2.478745442464894,-3.141592653589793,0.8002440250997513,0.18976559522075861,1.5,0.05,0.3,0.1,0.0,0.0
-3.049977267693706,2.4829318030811174,-3.141592653589793,0.8008535103682408,0.18983784650740967,1.5,0.05,0.3,0.1,0.0,0.0
-3.051372721232447,2.4871181636973407,-3.141592653589793,0.8026001614217945,0.1900447506877808,1.5,0.05,0.3,0.1,0.0,0.0
-3.052768174771188,2.491304524313564,-3.141592653589793,0.8070788257686016,0.19057425628763994,1.5,0.05,0.3,0.1,0.0,0.0
-3.0541636283099294,2.495490884929788,-3.141592653589793,0.8173498827555332,0.19178306683333385,1.5,0.05,0.3,0.1,0.0,0.0
-3.0555590818486706,2.4996772455460112,-3.141592653589793,0.8384110362034428,0.19423824708114243,1.5,0.05,0.3,0.1,0.0,0.0
-3.0569545353874115,2.5038636061622346,-3.141592653589793,0.8770127209749657,0.19865943834581193,1.5,0.05,0.3,0.1,0.0,0.0
-3.0583499889261527,2.508049966778458,-3.141592653589793,0.9402224957754738,0.20569397733015016,1.5,0.05,0.3,0.1,0.0,0.0
-3.059745442464894,2.5122363273946813,-3.141592653589793,1.0326293591689903,0.2155651204685131,1.5,0.05,0.3,0.1,0.0,0.0
-3.0611408960036353,2.516422688010905,-3.141592653589793,1.1530949537021546,0.22779217044621386,1.5,0.05,0.3,0.1,0.0,0.0
-3.062536349542376,2.5206090486271284,-3.141592653589793,1.292863088499462,0.2412029000291576,1.5,0.05,0.3,0.1,0.0,0.0
-3.0639318030811173,2.5247954092433518,-3.141592653589793,1.436680617279508,0.254264877200092,1.5,0.05,0.3,0.1,0.0,0.0
-3.0653272566198586,2.528981769859575,-3.141592653589793,1.5670384785491391,0.26554986638051853,1.5,0.05,0.3,0.1,0.0,0.0
-3.0667227101585994,2.5331681304757985,-3.141592653589793,1.6696471203732617,0.2741060386361394,1.5,0.05,0.3,0.1,0.0,0.0
-3.0681181636973407,2.5373544910920223,-3.141592653589793,1.7373917621876989,0.2796115686062478,1.5,0.05,0.3,0.1,0.0,0.0
-3.069513617236082,2.5415408517082456,-3.141592653589793,1.7710181962038751,0.2823044789392729,1.5,0.05,0.3,0.1,0.0,0.0
-3.0709090707748232,2.545727212324469,-3.141592653589793,1.7768426650395566,0.282768314927221,1.5,0.05,0.3,0.1,0.0,0.0
-3.072304524313564,2.5499135729406923,-3.141592653589793,1.7632663302384708,0.28168596851943334,1.5,0.05,0.3,0.1,0.0,0.0
-3.0736999778523053,2.5540999335569157,-3.141592653589793,1.737927594313187,0.2796546830362285,1.5,0.05,0.3,0.1,0.0,0.0
-3.0750954313910466,2.5582862941731395,-3.141592653589793,1.7063404785482152,0.27710164477077665,1.5,0.05,0.3,0.1,0.0,0.0
-3.076490884929788,2.562472654789363,-3.141592653589793,1.671829491500219,0.2742851201168409,1.5,0.05,0.3,0.1,0.0,0.0
-3.0778863384685287,2.566659015405586,-3.141592653589793,1.6361089229440955,0.2713390895770167,1.5,0.05,0.3,0.1,0.0,0.0
-3.07928179200727,2.5708453760218095,-3.141592653589793,1.5999448441580266,0.2683235323021654,1.5,0.05,0.3,0.1,0.0,0.0
-3.080677245546011,2.5750317366380333,-3.141592653589793,1.5636363636363637,0.26526144907173443,1.5,0.05,0.3,0.1,0.0,0.0
-3.0820726990847525,2.5792180972542567,-3.141592653589793,1.5272727272727273,0.2621588692515909,1.5,0.05,0.3,0.1,0.0,0.0
-3.0834681526234933,2.58340445787048,-3.141592653589793,1.4909090909090912,0.2590191288127367,1.5,0.05,0.3,0.1,0.0,0.0
-3.0848636061622345,2.5875908184867034,-3.141592653589793,1.4545454545454548,0.25584085962673253,1.5,0.05,0.3,0.1,0.0,0.0
-3.086259059700976,2.5917771791029267,-3.141592653589793,1.4181818181818182,0.25262260749620535,1.5,0.05,0.3,0.1,0.0,0.0
-3.087654513239717,2.5959635397191505,-3.141592653589793,1.3818181818181816,0.24936282437809001,1.5,0.05,0.3,0.1,0.0,0.0
-3.089049966778458,2.600149900335374,-3.141592653589793,1.3454545454545457,0.24605985967941735,1.5,0.05,0.3,0.1,0.0,0.0
-3.090445420317199,2.604336260951597,-3.141592653589793,1.309090909090909,0.24271195048676714,1.5,0.05,0.3,0.1,0.0,0.0
-3.0918408738559404,2.6085226215678206,-3.141592653589793,1.272727272727273,0.2393172105652397,1.5,0.05,0.3,0.1,0.0,0.0
-3.0932363273946812,2.612708982184044,-3.141592653589793,1.2363636363636363,0.23587361793206893,1.5,0.05,0.3,0.1,0.0,0.0
-3.0946317809334225,2.6168953428002677,-3.141592653589793,1.2000016222306464,0.23237915784419885,1.5,0.05,0.3,0.1,0.0,0.0
-3.0960272344721638,2.621081703416491,-3.141592653589793,1.1636454297255068,0.2288319128479413,1.5,0.05,0.3,0.1,0.0,0.0
-3.097422688010905,2.6252680640327144,-3.141592653589793,1.1273079320423973,0.225230674957715,1.5,0.05,0.3,0.1,0.0,0.0
-3.098818141549646,2.6294544246489377,-3.141592653589793,1.0910241552603206,0.22157636829480357,1.5,0.05,0.3,0.1,0.0,0.0
-3.100213595088387,2.633640785265161,-3.141592653589793,1.0548785155669822,0.2178750403339359,1.5,0.05,0.3,0.1,0.0,0.0
-3.1016090486271284,2.637827145881385,-3.141592653589793,1.0190507259844686,0.2141431359378607,1.5,0.05,0.3,0.1,0.0,0.0
-3.1030045021658696,2.6420135064976082,-3.141592653589793,0.9838773909543505,0.2104150246368965,1.5,0.05,0.3,0.1,0.0,0.0
-3.1043999557046105,2.6461998671138316,-3.141592653589793,0.9499098736849907,0.20675092337357184,1.5,0.05,0.3,0.1,0.0,0.0
-3.1057954092433517,2.650386227730055,-3.141592653589793,0.9179304138063822,0.20324091276435263,1.5,0.05,0.3,0.1,0.0,0.0
-3.107190862782093,2.6545725883462783,-3.141592653589793,0.888884015742275,0.19999945177025455,1.5,0.05,0.3,0.1,0.0,0.0
-3.1085863163208343,2.658758948962502,-3.141592653589793,0.8637098247337041,0.1971470063506334,1.5,0.05,0.3,0.1,0.0,0.0
-3.109981769859575,2.6629453095787254,-3.141592653589793,0.8431101058509625,0.19478181322519128,1.5,0.05,0.3,0.1,0.0,0.0
-3.1113772233983163,2.667131670194949,-3.141592653589793,0.8273461883700677,0.1929522699442871,1.5,0.05,0.3,0.1,0.0,0.0
-3.1113772233983163,2.667131670194949,-3.141592653589793,0.8161567430150023,0.19164303649148096,1.5,0.05,0.3,0.1,0.0,0.0
-3.1123451331854177,2.670097448532444,-3.141592653589793,0.8088395047154732,0.1907820162179766,1.5,0.05,0.3,0.1,0.0,0.0
-3.11331223660502,2.6731832057478777,-3.141592653589793,0.8044553282304453,0.19026426298800841,1.5,0.05,0.3,0.1,0.0,0.0
-3.114277727289627,2.6763839727808296,-3.141592653589793,0.8020592091361685,0.18998069483799554,1.5,0.05,0.3,0.1,0.0,0.0
-3.115240798871738,2.6796947805708786,-3.141592653589793,0.8008689078026505,0.18983967143650263,1.5,0.05,0.3,0.1,0.0,0.0
-3.1162006449838566,2.6831106600576047,-3.141592653589793,0.8003330610215275,0.18977615167867837,1.5,0.05,0.3,0.1,0.0,0.0
-3.117156459258483,2.686626642180587,-3.141592653589793,0.8001150643512295,0.18975030407302468,1.5,0.05,0.3,0.1,0.0,0.0
-3.1181074353281217,2.6902377578794066,-3.141592653589793,0.8000352047696699,0.18974083433629976,1.5,0.05,0.3,0.1,0.0,0.0
-3.1190527668252703,2.6939390380936397,-3.141592653589793,0.8000090660891432,0.18973773471297542,1.5,0.05,0.3,0.1,0.0,0.0
-3.119991647382433,2.6977255137628675,-3.141592653589793,0.8000016222306463,0.1897368519828952,1.5,0.05,0.3,0.1,0.0,0.0
-3.1209232706321113,2.7015922158266696,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.121846830206807,2.705534175224626,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.122761519739022,2.709546422896315,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1236665328612574,2.713623989781318,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1245610632060155,2.717761906819212,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1254443044057973,2.721955204949578,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1263154500931054,2.7261989151119947,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1271736939004406,2.730488068246042,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1280182294603045,2.7348176952912993,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1288482504052,2.7391828271873457,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.129662950367628,2.743578494873761,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1304615229800907,2.7479997292901253,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.131243161875089,2.7524415613760174,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1320070606851256,2.7568990220710163,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.132752413042702,2.761367142314702,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.133478412580319,2.765840953046654,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1341842529304795,2.7703154852064524,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.134869127725685,2.7747857697336755,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1355322305984368,2.7792468375679036,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1361727551812364,2.7836937196487153,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1367898951065856,2.7881214469156905,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1373828440069875,2.7925250503084094,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.137950795514942,2.79689956076645,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.138492943262952,2.801240009229393,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1390084808835184,2.8055414266368177,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1394966020091433,2.8097988439283035,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.1399565002723286,2.814007292043429,-3.141592653589793,0.8,0.18973665961010275,1.5,0.05,0.3,0.1,0.0,0.0
-3.140387369305576,2.818161801921775,-3.141592653589793,0.7999997595289094,0.1897366310937372,1.5,0.05,0.3,0.1,0.0,0.0
-3.1407884027413866,2.82225740450292,-3.141592653589793,0.7999988712703062,0.1897365257591795,1.5,0.05,0.3,0.1,0.0,0.0
-3.141158794212263,2.826289130726444,-3.141592653589793,0.7999959813369282,0.1897361830546872,1.5,0.05,0.3,0.1,0.0,0.0
-3.141497737350706,2.8302520115319263,-3.141592653589793,0.7999875953815976,0.18973518859761332,1.5,0.05,0.3,0.1,0.0,0.0
-3.1418044257892186,2.8341410778589458,-3.141592653589793,0.7999658140480763,0.18973260561159075,1.5,0.05,0.3,0.1,0.0,0.0
-3.142078053160301,2.837951360647083,-3.141592653589793,0.7999151022217185,0.1897265917049514,1.5,0.05,0.3,0.1,0.0,0.0
-3.1423178130964557,2.841677890835917,-3.141592653589793,0.7998091604825124,0.18971402747744578,1.5,0.05,0.3,0.1,0.0,0.0
-3.142522899230185,2.8453156993650266,-3.141592653589793,0.7996103455196771,0.1896904466450155,1.5,0.05,0.3,0.1,0.0,0.0
-3.14269250519399,2.8488598171739925,-3.141592653589793,0.7992746658429888,0.18965062605468638,1.5,0.05,0.3,0.1,0.0,0.0
-3.142825824620372,2.852305275202393,-3.141592653589793,0.798763599852659,0.18958998389516693,1.5,0.05,0.3,0.1,0.0,0.0
-3.142922051141833,2.855647104389808,-3.141592653589793,0.7980595705440412,0.18950641328061132,1.5,0.05,0.3,0.1,0.0,0.0
-3.142980378390875,2.8588803356758175,-3.141592653589793,0.7971773976805789,0.1894016443846939,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.862,-3.141592653589793,0.7961637077853205,0.1892811846178574,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.862,-3.141592653589793,0.7950821452949782,0.1891525747598325,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.862408163265306,-3.141592653589793,0.7939909340306754,0.18902272887507574,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8628163265306124,-3.141592653589793,0.792924173114779,0.18889570611891912,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8632244897959183,-3.141592653589793,0.7918853025478556,0.18877192220945757,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8636326530612246,-3.141592653589793,0.7908531281713314,0.1886488557285994,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8640408163265305,-3.141592653589793,0.7897941303016683,0.1885225075782069,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.864448979591837,-3.141592653589793,0.7886736531573257,0.18838873212610052,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8648571428571428,-3.141592653589793,0.7874619741330229,0.18824396095488966,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.865265306122449,-3.141592653589793,0.7861353751328908,0.18808533138174302,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.865673469387755,-3.141592653589793,0.7846744485830026,0.18791048450322062,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8660816326530614,-3.141592653589793,0.7830617833024235,0.18771728809198435,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8664897959183673,-3.141592653589793,0.7812801350306846,0.18750361616881103,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8668979591836736,-3.141592653589793,0.7793113496456096,0.1872672174569068,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8673061224489795,-3.141592653589793,0.7771355052940921,0.1870056088416445,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.867714285714286,-3.141592653589793,0.774730825394536,0.18671606021645304,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.868122448979592,-3.141592653589793,0.7720732431022654,0.18639553626522803,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.868530612244898,-3.141592653589793,0.7691361604404554,0.18604066012520082,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.868938775510204,-3.141592653589793,0.7658901820986386,0.18564767220312442,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8693469387755104,-3.141592653589793,0.7623028212345592,0.18521238337528934,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8697551020408163,-3.141592653589793,0.7583381743349359,0.1847301216506721,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8701632653061226,-3.141592653589793,0.7539565618810335,0.1841956711886751,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8705714285714286,-3.141592653589793,0.7491141312227027,0.18360320232779606,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.870979591836735,-3.141592653589793,0.7437624176863172,0.18294619098490209,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.871387755102041,-3.141592653589793,0.7378478595240325,0.18221732540727695,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.871795918367347,-3.141592653589793,0.7313112618498083,0.18140839777485873,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.872204081632653,-3.141592653589793,0.7240872041970949,0.18051017752157153,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8726122448979594,-3.141592653589793,0.7161033857688142,0.17951226242125254,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8730204081632653,-3.141592653589793,0.7072799018266818,0.17840290239287218,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8734285714285717,-3.141592653589793,0.69752844397773,0.1771687895172224,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8738367346938776,-3.141592653589793,0.6867514163542275,0.17579480577064907,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.874244897959184,-3.141592653589793,0.6748409588414349,0.17426371724448142,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.87465306122449,-3.141592653589793,0.6616778675773208,0.17255579978945776,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.875061224489796,-3.141592653589793,0.6471304019202464,0.17064837557507276,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.875469387755102,-3.141592653589793,0.6310529659443435,0.1685152321527507,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8758775510204084,-3.141592653589793,0.6132846512665523,0.16612588391636882,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8762857142857143,-3.141592653589793,0.5936476266214409,0.16344461813704617,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8766938775510207,-3.141592653589793,0.571945358066129,0.16042924020569257,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8771020408163266,-3.141592653589793,0.5479606420025307,0.15702938861918134,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.877510204081633,-3.141592653589793,0.5214571847834408,0.15318476854849125,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.877918367346939,-3.141592653589793,0.4921832007516975,0.14882286126071623,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.878326530612245,-3.141592653589793,0.4598852079181996,0.1438569927265233,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.878734693877551,-3.141592653589793,0.424350784546725,0.1381875005367802,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8791428571428574,-3.141592653589793,0.3855006509472688,0.13171001971234797,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8795510204081634,-3.141592653589793,0.3435571135774449,0.12433853027515251,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8799591836734697,-3.141592653589793,0.29929502221431387,0.11605290172866908,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.8803673469387756,-3.141592653589793,0.25432593117574076,0.10697974996656298,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.880775510204082,-3.141592653589793,0.2112854118508587,0.0975081716231447,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.881183673469388,-3.141592653589793,0.17373912879904768,0.08842092962617587,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.881591836734694,-3.141592653589793,0.14567077670060594,0.08096409668196926,1.5,0.05,0.3,0.1,0.0,0.0
-3.1430000000000002,2.882,-3.141592653589793,0.1305972679000201,0.07666079216588427,1.5,0.05,0.3,0.1,0.0,0.0
