x,y,theta,speed,lookahead_distance,p_gain,i_gain,path_p_gain,path_i_gain,distance_threshold,angle_threshold
-2.934264367618898,2.4244994507878146,-2.5325083636080987,1.1571428571428573,0.26349301969610395,2.0,1.0,-inf,0.05,0.0,0.0
-2.9348002981434878,2.4201670069751042,-2.521822674310174,1.1485714285714286,0.2625153056762323,2.0,1.0,-inf,0.05,0.0,0.0
-2.9353436698509245,2.415883743162892,-2.5111369850122496,1.1400000000000001,0.2615339366124404,2.0,1.0,-inf,0.05,0.0,0.0
-2.935893986662351,2.4116547105470354,-2.5004512957143255,1.1314285714285717,0.26054887120406856,2.0,1.0,-inf,0.05,0.0,0.0
-2.936450752498912,2.4074849603233917,-2.489765606416401,1.122857142857143,0.2595600673667438,2.0,1.0,-inf,0.05,0.0,0.0
-2.93701347128175,2.4033795436878176,-2.4790799171184763,1.1142857142857143,0.25856748221140036,2.0,1.0,-inf,0.05,0.0,0.0
-2.937581646932009,2.399343511836172,-2.4683942278205517,1.1057142857142859,0.25757107202257234,2.0,1.0,-inf,0.05,0.0,0.0
-2.938154783370833,2.395381915964311,-2.4577085385226276,1.0971428571428572,0.2565707922359274,2.0,1.0,-inf,0.05,0.0,0.0
-2.9387323845193647,2.3914998072680924,-2.447022849224703,1.0885714285714285,0.2555665974150098,2.0,1.0,-inf,0.05,0.0,0.0
-2.939313954298748,2.387702236943374,-2.4363371599267785,1.08,0.25455844122715715,2.0,1.0,-inf,0.05,0.0,0.0
-2.9398989966301263,2.3839942561860124,-2.425651470628854,1.0714285714285716,0.253546276418555,2.0,1.0,-inf,0.05,0.0,0.0
-2.940487015434644,2.3803809161918656,-2.4149657813309293,1.062857142857143,0.25253005478839263,2.0,1.0,-inf,0.05,0.0,0.0
-2.9410775146334434,2.376867268156791,-2.404280092033005,1.0542857142857143,0.25150972716207787,2.0,1.0,-inf,0.05,0.0,0.0
-2.941669998147669,2.3734583632766455,-2.3935944027350806,1.0457142857142858,0.25048524336347067,2.0,1.0,-inf,0.05,0.0,0.0
-2.942263969898464,2.370159252747287,-2.382908713437156,1.0371428571428574,0.24945655218608997,2.0,1.0,-inf,0.05,0.0,0.0
-2.942858933806971,2.3669749877645727,-2.3722230241392315,1.0285714285714285,0.24842360136324748,2.0,1.0,-inf,0.05,0.0,0.0
-2.9434543937943354,2.36391061952436,-2.3615373348413073,1.02,0.24738633753705963,2.0,1.0,-inf,0.05,0.0,0.0
-2.9434543937943354,2.36391061952436,-2.3508516455433828,1.0114285714285716,0.24634470622628424,2.0,1.0,-inf,0.05,0.0,0.0
-2.9442948514437774,2.3596730179305347,-2.340165956245458,1.002857142857143,0.24529865179292887,2.0,1.0,-inf,0.05,0.0,0.0
-2.9451353090932195,2.3554354163367095,-2.3294802669475336,0.9942857142857144,0.24424811740757155,2.0,1.0,-inf,0.05,0.0,0.0
-2.9459757667426616,2.3511978147428843,-2.3187945776496095,0.9857142857142858,0.24319304501333328,2.0,1.0,-inf,0.05,0.0,0.0
-2.9468162243921037,2.346960213149059,-2.308108888351685,0.9771428571428573,0.24213337528843776,2.0,1.0,-inf,0.05,0.0,0.0
-2.9476566820415453,2.3427226115552338,-2.2974231990537604,0.9685714285714285,0.2410690476072897,2.0,1.0,-inf,0.05,0.0,0.0
-2.9484971396909874,2.3384850099614085,-2.286737509755836,0.9600000000000001,0.24,2.0,1.0,-inf,0.05,0.0,0.0
-2.9493375973404294,2.334247408367583,-2.276051820457911,0.9514285714285715,0.23892616911028033,2.0,1.0,-inf,0.05,0.0,0.0
-2.9501780549898715,2.3300098067737576,-2.265366131159987,0.942857142857143,0.23784749015162757,2.0,1.0,-inf,0.05,0.0,0.0
-2.9510185126393136,2.3257722051799323,-2.2546804418620625,0.9342857142857144,0.23676389686171084,2.0,1.0,-inf,0.05,0.0,0.0
-2.9518589702887557,2.321534603586107,-2.243994752564138,0.9257142857142858,0.23567532145487177,2.0,1.0,-inf,0.05,0.0,0.0
-2.9526994279381977,2.317297001992282,-2.233309063266214,0.9171428571428574,0.23458169457264016,2.0,1.0,-inf,0.05,0.0,0.0
-2.95353988558764,2.3130594003984566,-2.2226233739682892,0.9085714285714288,0.23348294523216406,2.0,1.0,-inf,0.05,0.0,0.0
-2.9543803432370814,2.3088217988046313,-2.2119376846703647,0.9000000000000001,0.232379000772445,2.0,1.0,-inf,0.05,0.0,0.0
-2.9552208008865235,2.304584197210806,-2.20125199537244,0.8914285714285716,0.2312697867982636,2.0,1.0,-inf,0.05,0.0,0.0
-2.9560612585359656,2.300346595616981,-2.1905663060745155,0.882857142857143,0.23015522712167233,2.0,1.0,-inf,0.05,0.0,0.0
-2.9569017161854076,2.2961089940231556,-2.1798806167765914,0.8742857142857143,0.22903524370092662,2.0,1.0,-inf,0.05,0.0,0.0
-2.9577421738348497,2.2918713924293304,-2.169194927478667,0.8657142857142859,0.22790975657671428,2.0,1.0,-inf,0.05,0.0,0.0
-2.958582631484292,2.287633790835505,-2.1585092381807423,0.8571428571428572,0.22677868380553634,2.0,1.0,-inf,0.05,0.0,0.0
-2.959423089133734,2.2833961892416794,-2.1478235488828177,0.8485714285714286,0.22564194139008314,2.0,1.0,-inf,0.05,0.0,0.0
-2.960263546783176,2.279158587647854,-2.137137859584893,0.8400000000000001,0.2244994432064365,2.0,1.0,-inf,0.05,0.0,0.0
-2.9611040044326176,2.274920986054029,-2.126452170286969,0.8314285714285716,0.22335110092792088,2.0,1.0,-inf,0.05,0.0,0.0
-2.9619444620820596,2.2706833844602037,-2.1157664809890444,0.822857142857143,0.22219682394541235,2.0,1.0,-inf,0.05,0.0,0.0
-2.9627849197315017,2.2664457828663784,-2.10508079169112,0.8142857142857145,0.22103651928390222,2.0,1.0,-inf,0.05,0.0,0.0
-2.963625377380944,2.262208181272553,-2.0943951023931957,0.8057142857142859,0.21987009151509707,2.0,1.0,-inf,0.05,0.0,0.0
-2.964465835030386,2.257970579678728,-2.083709413095271,0.7971428571428573,0.21869744266582414,2.0,1.0,-inf,0.05,0.0,0.0
-2.965306292679828,2.2537329780849027,-2.0730237237973466,0.7885714285714287,0.21751847212199177,2.0,1.0,-inf,0.05,0.0,0.0
-2.96614675032927,2.2494953764910774,-2.062338034499422,0.7800000000000001,0.21633307652783937,2.0,1.0,-inf,0.05,0.0,0.0
-2.966987207978712,2.245257774897252,-2.0516523452014974,0.7714285714285717,0.2151411496801909,2.0,1.0,-inf,0.05,0.0,0.0
-2.9678276656281537,2.241020173303427,-2.0409666559035733,0.7628571428571429,0.21394258241740602,2.0,1.0,-inf,0.05,0.0,0.0
-2.9686681232775958,2.2367825717096017,-2.0302809666056487,0.7542857142857144,0.21273726250270045,2.0,1.0,-inf,0.05,0.0,0.0
-2.969508580927038,2.232544970115776,-2.019595277307724,0.7457142857142858,0.21152507450148114,2.0,1.0,-inf,0.05,0.0,0.0
-2.97034903857648,2.2283073685219508,-2.0089095880097996,0.7371428571428573,0.21030589965231938,2.0,1.0,-inf,0.05,0.0,0.0
-2.971189496225922,2.2240697669281255,-1.9982238987118752,0.7285714285714286,0.2090796157311509,2.0,1.0,-inf,0.05,0.0,0.0
-2.972029953875364,2.2198321653343003,-1.9875382094139509,0.7200000000000001,0.20784609690826528,2.0,1.0,-inf,0.05,0.0,0.0
-2.972870411524806,2.215594563740475,-1.9768525201160263,0.7114285714285715,0.20660521359761058,2.0,1.0,-inf,0.05,0.0,0.0
-2.973710869174248,2.21135696214665,-1.9661668308181017,0.702857142857143,0.20535683229790183,2.0,1.0,-inf,0.05,0.0,0.0
-2.97455132682369,2.2071193605528245,-1.9554811415201774,0.6942860966686525,0.20410087162998386,2.0,1.0,-inf,0.05,0.0,0.0
-2.975391784473132,2.2028817589589993,-1.944795452222253,0.6857164227210125,0.20283733720215505,2.0,1.0,-inf,0.05,0.0,0.0
-2.976232242122574,2.198644157365174,-1.9341097629243285,0.6771511554099938,0.2015665382066171,2.0,1.0,-inf,0.05,0.0,0.0
-2.977072699772016,2.194406555771349,-1.9234240736264039,0.6685985508827901,0.20028957300111108,2.0,1.0,-inf,0.05,0.0,0.0
-2.977913157421458,2.1901689541775236,-1.9127383843284795,0.6600785072407886,0.19900932248125291,2.0,1.0,-inf,0.05,0.0,0.0
-2.9787536150709,2.1859313525836983,-1.9020526950305552,0.6516333854106249,0.1977321499519931,2.0,1.0,-inf,0.05,0.0,0.0
-2.9795940727203423,2.181693750989873,-1.8913670057326306,0.6433425278678113,0.19647023100731745,2.0,1.0,-inf,0.05,0.0,0.0
-2.9804345303697843,2.1774561493960474,-1.880681316434706,0.6353358987971766,0.1952438319840875,2.0,1.0,-inf,0.05,0.0,0.0
-2.981274988019226,2.173218547802222,-1.8699956271367817,0.6277978832543617,0.19408212951032278,2.0,1.0,-inf,0.05,0.0,0.0
-2.982115445668668,2.168980946208397,-1.8593099378388573,0.6209512322821078,0.19302091580169872,2.0,1.0,-inf,0.05,0.0,0.0
-2.98295590331811,2.1647433446145716,-1.8486242485409328,0.6150173158300876,0.19209643138227542,2.0,1.0,-inf,0.05,0.0,0.0
-2.983796360967552,2.1605057430207464,-1.8379385592430082,0.6101616678077271,0.19133661455263504,2.0,1.0,-inf,0.05,0.0,0.0
-2.9846368186169943,2.156268141426921,-1.8272528699450836,0.6064458872586589,0.19075312116848714,2.0,1.0,-inf,0.05,0.0,0.0
-2.9846368186169943,2.156268141426921,-1.8165671806471593,0.6038083751392507,0.1903378640952846,2.0,1.0,-inf,0.05,0.0,0.0
-2.9864231985790863,2.1470750367062834,-1.805881491349235,0.6020835975400759,0.19006581978989426,2.0,1.0,-inf,0.05,0.0,0.0
-2.988208090304609,2.13752224175814,-1.7951958020513104,0.6010501845114622,0.18990263576550942,2.0,1.0,-inf,0.05,0.0,0.0
-2.9899900055569946,2.1276249101700646,-1.7845101127533858,0.6004853850106684,0.18981339020374746,2.0,1.0,-inf,0.05,0.0,0.0
-2.99176745609967,2.1173981955296286,-1.7738244234554614,0.6002048139820534,0.18976904078095352,2.0,1.0,-inf,0.05,0.0,0.0
-2.9935389536960684,2.106857251424404,-1.763138734157537,0.6000785072407887,0.18974907228876595,2.0,1.0,-inf,0.05,0.0,0.0
-2.99530301010962,2.0960172314419636,-1.7524530448596125,0.6000271223113613,0.18974094797560617,2.0,1.0,-inf,0.05,0.0,0.0
-2.997058137103757,2.08489328916988,-1.741767355561688,0.6000082982671366,0.18973797167680537,2.0,1.0,-inf,0.05,0.0,0.0
-2.998802846441907,2.073500578195724,-1.7310816662637636,0.6000021370067267,0.18973699750023346,2.0,1.0,-inf,0.05,0.0,0.0
-3.0005356498875027,2.061854252107068,-1.7203959769658392,0.6000003823829382,0.18973672007014428,2.0,1.0,-inf,0.05,0.0,0.0
-3.0022550592039723,2.0499694644914848,-1.7097102876679147,0.6000000000000001,0.18973665961010275,2.0,1.0,-inf,0.05,0.0,0.0
-3.0039595861547497,2.037861368936547,-1.69902459836999,0.6000000000000001,0.18973665961010275,2.0,1.0,-inf,0.05,0.0,0.0
-3.005647742503264,2.0255451190298257,-1.6883389090720657,0.6000000000000001,0.18973665961010275,2.0,1.0,-inf,0.05,0.0,0.0
-3.0073180400129464,2.013035868358894,-1.6776532197741412,0.6000016729253541,0.1897369241226421,2.0,1.0,-inf,0.05,0.0,0.0
-3.008968990447227,2.0003487705113243,-1.6669675304762168,0.600009349404429,0.18973813787498214,2.0,1.0,-inf,0.05,0.0,0.0
-3.0105991055695367,1.9874989790746878,-1.6562818411782922,0.6000363049187223,0.18974239983494287,2.0,1.0,-inf,0.05,0.0,0.0
-3.012206897143306,1.9745016476365571,-1.6455961518803677,0.6001186601122055,0.1897554204936774,2.0,1.0,-inf,0.05,0.0,0.0
-3.0137908769319637,1.9613719297845043,-1.6349104625824433,0.6003434691784503,0.18979095908579788,2.0,1.0,-inf,0.05,0.0,0.0
-3.0153495566989434,1.9481249791061013,-1.624224773284519,0.6008960611714834,0.18987828646343163,2.0,1.0,-inf,0.05,0.0,0.0
-3.0168814482076747,1.9347759491889214,-1.6135390839865944,0.6021235594216738,0.19007212727094006,2.0,1.0,-inf,0.05,0.0,0.0
-3.018385063221588,1.9213399936205353,-1.60285339468867,0.6045945572376468,0.19046173745468878,2.0,1.0,-inf,0.05,0.0,0.0
-3.019858913504114,1.9078322659885167,-1.5921677053907455,0.6091157392378317,0.19117255125741744,2.0,1.0,-inf,0.05,0.0,0.0
-3.0213015108186836,1.8942679198804369,-1.581482016092821,0.6166616412342212,0.19235305683573958,2.0,1.0,-inf,0.05,0.0,0.0
-3.0227113669287275,1.8806621088838682,-1.5707963267948966,0.6282007567566323,0.19414439318558221,2.0,1.0,-inf,0.05,0.0,0.0
-3.0240869935976757,1.867029986586383,-1.5707963267948966,0.6444572966588051,0.19664037682919627,2.0,1.0,-inf,0.05,0.0,0.0
-3.0254269025889586,1.8533867065755532,-1.5629423451609221,0.6657007567566323,0.19985506099520706,2.0,1.0,-inf,0.05,0.0,0.0
-3.026729605666008,1.839747422438951,-1.5550883635269477,0.6916616412342211,0.2037147478069599,2.0,1.0,-inf,0.05,0.0,0.0
-3.0279936145922535,1.826127287764149,-1.547234381892973,0.7216157392378317,0.20807917808918291,2.0,1.0,-inf,0.05,0.0,0.0
-3.0292174411311272,1.8125414561387192,-1.5393804002589986,0.7545945572376466,0.2127808107754522,2.0,1.0,-inf,0.05,0.0,0.0
-3.030399597046058,1.7990050811502334,-1.5315264186250241,0.7896235594216738,0.21766353292478835,2.0,1.0,-inf,0.05,0.0,0.0
-3.031538594100477,1.7855333163862643,-1.5236724369910497,0.8258960611714833,0.2226067466863684,2.0,1.0,-inf,0.05,0.0,0.0
-3.0326329440578164,1.772141315434384,-1.5158184553570753,0.8628434691784501,0.22753155418690174,2.0,1.0,-inf,0.05,0.0,0.0
-3.033681158681504,1.758844231882164,-1.5079644737231006,0.9001186601122055,0.23239431922216242,2.0,1.0,-inf,0.05,0.0,0.0
-3.034681749734972,1.7456572193171773,-1.5001104920891262,0.9375363049187223,0.23717541671750747,2.0,1.0,-inf,0.05,0.0,0.0
-3.035633228981652,1.7325954313269962,-1.4922565104551517,0.9750093494044291,0.2418688920970734,2.0,1.0,-inf,0.05,0.0,0.0
-3.0365341081849735,1.7196740214991926,-1.4844025288211773,1.0125016729253542,0.2464753544992303,2.0,1.0,-inf,0.05,0.0,0.0
-3.0373828991083665,1.7069081434213382,-1.4765485471872029,1.0500000000000003,0.2509980079602227,2.0,1.0,-inf,0.05,0.0,0.0
-3.0381781135152632,1.6943129506810062,-1.4686945655532282,1.087498327074646,0.25544059901370175,2.0,1.0,-inf,0.05,0.0,0.0
-3.0389182631690934,1.6819035968657678,-1.4608405839192538,1.1249906505955711,0.25980654155685584,2.0,1.0,-inf,0.05,0.0,0.0
-3.0396018598332875,1.669695235563196,-1.4529866022852793,1.1624636950812781,0.26409812893104084,2.0,1.0,-inf,0.05,0.0,0.0
-3.0402274152712767,1.657703020360862,-1.4451326206513049,1.1998813398877948,0.26831489036814127,2.0,1.0,-inf,0.05,0.0,0.0
-3.0407934412464908,1.6459421048463392,-1.4372786390173302,1.23715653082155,0.27245071453254255,2.0,1.0,-inf,0.05,0.0,0.0
-3.041298449522362,1.634427642607199,-1.4294246573833558,1.2741039388285167,0.2764891251563269,2.0,1.0,-inf,0.05,0.0,0.0
-3.0417409518623186,1.6231747872310138,-1.4215706757493813,1.3103764405783263,0.2803971940563949,2.0,1.0,-inf,0.05,0.0,0.0
-3.0421194600297934,1.6121986923053557,-1.413716694115407,1.3454054427623534,0.28412026778415717,2.0,1.0,-inf,0.05,0.0,0.0
-3.042432485788216,1.601514511417797,-1.4058627124814325,1.3783842607621684,0.2875813896025438,2.0,1.0,-inf,0.05,0.0,0.0
-3.0426785409010177,1.59113739815591,-1.398008730847458,1.408338358765779,0.2906893557149053,2.0,1.0,-inf,0.05,0.0,0.0
-3.0428561371316287,1.5810825061072669,-1.3901547492134834,1.4342992432433679,0.29335636109449215,2.0,1.0,-inf,0.05,0.0,0.0
-3.0429637862434786,1.5713649888594392,-1.382300767579509,1.455542703341195,0.2955208320922092,2.0,1.0,-inf,0.05,0.0,0.0
-3.043,1.562,-1.3744467859455345,1.4717992432433675,0.2971665435317409,2.0,1.0,-inf,0.05,0.0,0.0
-3.043,1.562,-1.36659280431156,1.4833383587657787,0.2983291831617328,2.0,1.0,-inf,0.05,0.0,0.0
