x,y,theta,speed,lookahead_distance,p_gain,i_gain,path_p_gain,path_i_gain,distance_threshold,angle_threshold
2.894,-2.487,0.0,1.4888054739858432,0.14943922547238941,0.9932620530009145,0.049663102650045726,0.5,0.1,0.2,0.1
2.894,-2.4788367346938776,0.0,1.4886480979834502,0.1494313269356588,0.9929130126881348,0.04964565063440674,0.5,0.1,0.0,0.0
2.894,-2.470673469387755,0.0,1.4883461349181915,0.14941617055651263,0.9925458913278251,0.049627294566391256,0.5,0.1,0.0,0.0
2.894,-2.462510204081633,0.0,1.4879212833335749,0.14939484345185286,0.9921597522823884,0.04960798761411942,0.5,0.1,0.0,0.0
2.894,-2.4543469387755104,0.0,1.4873982510585566,0.14936858359734936,0.9917536103943627,0.04958768051971814,0.5,0.1,0.0,0.0
2.894,-2.446183673469388,0.0,1.4867993475834476,0.14933850881052654,0.9913264294729862,0.04956632147364931,0.5,0.1,0.0,0.0
2.894,-2.4380204081632653,0.0,1.486141300351087,0.14930545705119522,0.9908771196505616,0.049543855982528084,0.5,0.1,0.0,0.0
2.894,-2.4298571428571427,0.0,1.4854345856983486,0.14926995272148788,0.9904045346018736,0.04952022673009368,0.5,0.1,0.0,0.0
2.894,-2.4216938775510206,0.0,1.4846844683505713,0.1492322586616532,0.9899074686195672,0.049495373430978366,0.5,0.1,0.0,0.0
2.894,-2.413530612244898,0.0,1.483892650144339,0.1491924587643929,0.9893846535380233,0.04946923267690117,0.5,0.1,0.0,0.0
2.894,-2.4053673469387755,0.0,1.483058745933658,0.14915053197694222,0.9888347554978849,0.049441737774894245,0.5,0.1,0.0,0.0
2.894,-2.397204081632653,0.0,1.4821812838604589,0.14910640247121143,0.9882563715429786,0.04941281857714894,0.5,0.1,0.0,0.0
2.894,-2.3890408163265304,0.0,1.4812582589570162,0.14905996741028504,0.987648026040949,0.049382401302047456,0.5,0.1,0.0,0.0
2.894,-2.3808775510204083,0.0,1.4802873959988232,0.1490111101226427,0.9870081669184746,0.04935040834592373,0.5,0.1,0.0,0.0
2.894,-2.3727142857142858,0.0,1.4792662402273091,0.14895970462984154,0.9863351617014593,0.049316758085072965,0.5,0.1,0.0,0.0
2.894,-2.3645510204081632,0.0,1.478192186365333,0.14890561707162023,0.9856272933500974,0.04928136466750487,0.5,0.1,0.0,0.0
2.894,-2.3563877551020407,0.0,1.4770624941767303,0.14884870645272988,0.9848827558781857,0.04924413779390929,0.5,0.1,0.0,0.0
2.894,-2.348224489795918,0.0,1.4758742814751422,0.14878882425144416,0.9840996497455075,0.049204982487275374,0.5,0.1,0.0,0.0
2.894,-2.340061224489796,0.0,1.4746245167706862,0.14872581400537127,0.9832759770115296,0.04916379885057648,0.5,0.1,0.0,0.0
