x,y,theta,speed,lookahead_distance,p_gain,i_gain,path_p_gain,path_i_gain,distance_threshold,angle_threshold
-2.894,-2.487,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.2,0.1
-2.894,-2.4788367346938776,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.470673469387755,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.462510204081633,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.4543469387755104,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.446183673469388,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.4380204081632653,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.4298571428571427,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.4216938775510206,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.413530612244898,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.4053673469387755,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.397204081632653,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.3890408163265304,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.3808775510204083,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.3727142857142858,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.3645510204081632,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.3563877551020407,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.348224489795918,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.340061224489796,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.3318979591836735,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.323734693877551,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.3155714285714284,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.307408163265306,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.2992448979591837,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.291081632653061,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.2829183673469386,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.274755102040816,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.266591836734694,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.2584285714285715,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.250265306122449,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.2421020408163264,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.233938775510204,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.2257755102040813,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.217612244897959,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.2094489795918366,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.201285714285714,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.1931224489795915,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.1849591836734694,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
-2.894,-2.176795918367347,0.0,1.5,0.15,1.0,0.05,0.5,0.1,0.0,0.0
