x,y,theta,speed,lookahead_distance
-1.1386938775510205,-2.637,-1.5707963267948966,1.5003415984678545,0.25983720274636085
-1.1478775510204082,-2.637,-1.5707963267948966,1.5010289170203057,0.25989671268777864
-1.157061224489796,-2.637,-1.5707963267948966,1.5027714349552523,0.2600475236817039
-1.1662448979591837,-2.637,-1.5707963267948966,1.5067136662338698,0.26038839256104357
-1.1754285714285715,-2.637,-1.5707963267948966,1.5146598601520944,0.26107411535202846
-1.1846122448979592,-2.637,-1.5707963267948966,1.5289017624574033,0.26229864527020175
-1.193795918367347,-2.637,-1.5707963267948966,1.551534075598099,0.26423291506153135
-1.2029795918367348,-2.637,-1.5707963267948966,1.58326652217395,0.266921324546818
-1.2121632653061225,-2.637,-1.5707963267948966,1.6221875663645315,0.2701822356973232
-1.2213469387755103,-2.637,-1.5707963267948966,1.663264157468158,0.2735815912777523
-1.230530612244898,-2.637,-1.5707963267948966,1.699219796579877,0.2765228577280628
-1.2397142857142858,-2.637,-1.5707963267948966,1.7227076109675674,0.2784274456542324
-1.2488979591836735,-2.637,-1.5707963267948966,1.7288392461194786,0.2789225090869802
-1.2580816326530613,-2.637,-1.5707963267948966,1.7168200838067054,0.27795126150334654
-1.267265306122449,-2.637,-1.5707963267948966,1.6899508519778559,0.2757676346836291
-1.2764489795918368,-2.637,-1.5707963267948966,1.6541820839261228,0.2728336375461712
-1.2856326530612245,-2.637,-1.5707963267948966,1.6160696221598418,0.2696722696110834
-1.2948163265306123,-2.637,-1.5707963267948966,1.5810288838412228,0.2667326372472162
-1.304,-2.637,-1.5707963267948966,1.5523916386477028,0.26430592830874344
-1.304,-2.637,-1.5707963267948966,1.5313079004103738,0.26250496284540376
-1.3055538324763614,-2.636979667117221,-1.5707963267948966,1.517243151390244,0.26129665480553127
-1.307152613437127,-2.6369192255341654,-1.5707963267948966,1.508726045399647,0.26056222297751475
-1.308794104914515,-2.636819510848757,-1.5707963267948966,1.5040448750889022,0.2601576817605058
-1.3104760689407409,-2.6366813586589157,-1.5707963267948966,1.5017067831837774,0.25995539087172237
-1.312196267548023,-2.6365056045625668,-1.5707963267948966,1.5006542270065713,0.25986427267959655
-1.3139524627685775,-2.63629308415763,-1.5707963267948966,1.5002260192613432,0.2598271942402497
-1.3157424166346219,-2.636044633042031,-1.5707963267948966,1.5000691522261373,0.2598136098247668
-1.3175638911783727,-2.6357610868136887,-1.5707963267948966,1.500017808389388,0.25980916338251514
-1.3194146484320468,-2.6354432810705273,-1.5707963267948966,1.5000031865244834,0.25980789709630026
-1.3212924504278616,-2.6350920514104677,-1.5707963267948966,1.5,0.25980762113533157
-1.3231950591980342,-2.6347082334314353,-1.5707963267948966,1.5,0.25980762113533157
-1.3251202367747816,-2.6342926627313505,-1.5707963267948966,1.5,0.25980762113533157
-1.3270657451903205,-2.633846174908136,-1.5707963267948966,1.5000009294029741,0.2598077016239777
-1.329029346476868,-2.633369605559715,-1.5707963267948966,1.5000051941135712,0.25980807095837244
-1.3310088026666413,-2.6328637902840084,-1.5707963267948966,1.5000201693992898,0.2598093678506763
-1.333001875791857,-2.63232956467894,-1.5707963267948966,1.5000659222845583,0.2598133301099178
-1.3350063278847324,-2.631767764342431,-1.5707963267948966,1.50019081621025,0.25982414577837304
-1.337019920977484,-2.6311792248724046,-1.5707963267948966,1.5004978117619348,0.25985072932221503
-1.3390404171023296,-2.6305647818667834,-1.5707963267948966,1.5011797552342632,0.25990977085431366
-1.3410655782914855,-2.6299252709234886,-1.5707963267948966,1.5025525317986923,0.2600285829114583
-1.3430931665771693,-2.6292615276404443,-1.5707963267948966,1.5050642995765728,0.2602458327830549
-1.3451209439915977,-2.6285743876155725,-1.5707963267948966,1.509256467352345,0.26060802180833864
-1.3471466725669874,-2.627864686446795,-1.5707963267948966,1.5156670870870177,0.2611609061841297
-1.3491681143355558,-2.6271332597320347,-1.5707963267948966,1.5246984981437806,0.26193784074942306
-1.3511830313295197,-2.6263809430692135,-1.5865042900628454,1.5365004204203514,0.2629496509199353
-1.3531891855810962,-2.625608572056254,-1.6022122533307945,1.5509231340190117,0.2641808869522084
-1.3551843391225027,-2.624816982291079,-1.6179202165987434,1.5675642995765733,0.26559441537981515
-1.3571662539859555,-2.6240070093716117,-1.6336281798666925,1.5858858651320258,0.2671420295104107
-1.3591326922036715,-2.623179488895772,-1.6493361431346414,1.6053464219009297,0.2687760945202193
-1.3610814158078681,-2.6223352564614846,-1.6650441064025903,1.6254978117619352,0.2704577629303457
-1.3630101868307627,-2.621475147666671,-1.6807520696705394,1.6460241495435834,0.2721600388180845
-1.3649167673045715,-2.6205999981092534,-1.6964600329384882,1.6667325889512252,0.2738666947673724
-1.366798919261512,-2.619710643387155,-1.7121679962064373,1.68752016939929,0.2755692428827427
-1.368654404733801,-2.618807919098298,-1.7278759594743862,1.7083385274469052,0.2772638341636188
-1.3704809857536557,-2.617892660840605,-1.743583922742335,1.729167596069641,0.27894899502083503
-1.3722764243532926,-2.616965704211997,-1.7592918860102842,1.75,0.2806243040080456
-1.3740384825649292,-2.616027884810398,-1.774999849278233,1.770832403930359,0.28228967068751587
-1.3757649224207824,-2.6150800382337307,-1.7907078125461822,1.791661472553095,0.2839450057051352
-1.3774535059530693,-2.614123000079916,-1.806415775814131,1.81247983060071,0.28558990244235166
-1.3791019951940062,-2.613157605946877,-1.82212373908208,1.8332674110487748,0.2872229682619321
-1.380708152175811,-2.612184691432536,-1.837831702350029,1.8539758504564166,0.288840636459863
-1.3822697389307004,-2.611205092134816,-1.853539665617978,1.8745021882380648,0.2904351880725077
-1.383784517490891,-2.610219643651639,-1.869247628885927,1.8946535780990705,0.2919921420423128
-1.3852502498886003,-2.6092291815809276,-1.8849555921538759,1.9141141348679742,0.29348788061700065
-1.386664698156045,-2.608234541520604,-1.9006635554218247,1.932435700423427,0.29488914276224926
-1.3880256243254425,-2.607236559068591,-1.9163715186897738,1.949076865980988,0.29615613950945613
-1.389330790429009,-2.60623606982281,-1.9320794819577227,1.9634995795796488,0.2972498630463674
-1.3905779584989624,-2.6052339093811847,-1.9477874452256718,1.9753015018562192,0.2981418581540168
-1.3917648905675193,-2.604230913341637,-1.9634954084936207,1.9843329129129823,0.2988226582457967
-1.3917648905675193,-2.604230913341637,-1.9792033717615696,1.990743532647655,0.2993049598138068
-1.3985547952266508,-2.5983392247697,-1.9949113350295187,1.9949357004234272,0.29961993678501136
-1.4053446998857821,-2.592447536197763,-2.0106192982974678,1.9974474682013077,0.2998084989940393
-1.4121346045449137,-2.586555847625826,-2.0263272615654166,1.9988202447657373,0.2999115053052453
-1.4189245092040452,-2.580664159053889,-2.0420352248333655,1.9995021882380652,0.29996266179428555
-1.4257144138631768,-2.574772470481952,-2.0577431881013144,1.99980918378975,0.2999856884428635
-1.432504318522308,-2.568880781910015,-2.0734511513692633,1.9999340777154417,0.2999950557879161
-1.4392942231814396,-2.562989093338078,-2.0891591146372126,1.9999798306007102,0.29999848729123946
-1.4460841278405712,-2.5570974047661412,-2.1048670779051615,1.9999948058864288,0.2999996104412292
-1.4528740324997027,-2.5512057161942043,-2.1205750411731104,1.9999990705970259,0.29999993029476885
-1.459663937158834,-2.5453140276222674,-2.1362830044410592,2.0,0.3
-1.4664538418179656,-2.53942233905033,-2.1519909677090086,2.0,0.3
-1.473243746477097,-2.533530650478393,-2.1676989309769574,2.0,0.3
-1.4800336511362286,-2.5276389619064563,-2.1834068942449063,2.0,0.3
-1.48682355579536,-2.5217472733345194,-2.199114857512855,2.0,0.3
-1.4936134604544915,-2.5158555847625825,-2.214822820780804,2.0,0.3
-1.500403365113623,-2.5099638961906456,-2.230530784048753,2.0,0.3
-1.5071932697727544,-2.5040722076187087,-2.2462387473167023,2.0,0.3
-1.513983174431886,-2.4981805190467714,-2.261946710584651,2.0,0.3
-1.5207730790910174,-2.4922888304748345,-2.2776546738526,2.0,0.3
-1.527562983750149,-2.4863971419028976,-2.293362637120549,2.0,0.3
-1.5343528884092803,-2.4805054533309607,-2.309070600388498,1.9999972117910771,0.2999997908842579
-1.5411427930684118,-2.474613764759024,-2.324778563656447,1.9999844176592854,0.29999883132217003
-1.5479326977275434,-2.468722076187087,-2.340486526924396,1.99993949180213,0.2999954618508351
-1.554722602386675,-2.46283038761515,-2.356194490192345,1.9998022331463248,0.29998516711928375
-1.5615125070458062,-2.4569386990432127,-2.3719024534602937,1.99942755136925,0.29995706328009053
-1.5683024117049378,-2.451047010471276,-2.3876104167282426,1.9985065647141949,0.29988797143623275
-1.5750923163640693,-2.445155321899339,-2.403318379996192,1.996460734297211,0.29973443753325124
-1.5818822210232009,-2.439263633327402,-2.419026343264141,1.9923424046039226,0.29942512955190737
-1.5886721256823322,-2.433371944755465,-2.4347343065320897,1.984807101270281,0.298858360360159
-1.5954620303414637,-2.4274802561835283,-2.450442269800039,1.972230597942965,0.2979100147820368
-1.6022519350005953,-2.4215885676115914,-2.466150233067988,1.9529987387389465,0.29645394792994845
-1.6090418396597266,-2.415696879039654,-2.4818581963359367,1.9259045055686583,0.2943903917429875
-1.6158317443188581,-2.409805190467717,-2.4975661596038856,1.8904987387389465,0.2916718074193195
-1.6226216489779897,-2.4039135018957802,-2.5132741228718345,1.847230597942965,0.28831471850641516
-1.6294115536371212,-2.3980218133238433,-2.5289820861397834,1.7973071012702808,0.2843920173935313
-1.6362014582962527,-2.3921301247519065,-2.5446900494077322,1.7423424046039222,0.2800096573462717
-1.642991362955384,-2.3862384361799696,-2.5603980126756816,1.6839635225061338,0.27527869244236103
-1.6497812676145156,-2.3803467476080327,-2.5761059759436304,1.6235221470549095,0.27029335289176265
-1.6565711722736471,-2.3744550590360953,-2.5918139392115793,1.56198805956712,0.26512159980001704
-1.6633610769327785,-2.3685633704641584,-2.6075219024795286,1.5,0.25980762113533157
-1.67015098159191,-2.3626716818922215,-2.6232298657474775,1.4380119404328802,0.2543826592350186
-1.6769408862510415,-2.3567799933202846,-2.6389378290154264,1.3764778529450907,0.2488805002054783
-1.683730790910173,-2.3508883047483478,-2.6546457922833753,1.3160364774938662,0.24335497013051524
-1.6905206955693044,-2.344996616176411,-2.670353755551324,1.2576575953960778,0.23789617860071544
-1.697310600228436,-2.339104927604474,-2.686061718819273,1.2026928987297192,0.23263959345484886
-1.7041005048875675,-2.3332132390325366,-2.701769682087222,1.1527694020570354,0.22776001205779425
-1.7108904095466988,-2.3273215504605997,-2.7174776453551712,1.1095012612610535,0.22344475101632486
-1.7176803142058303,-2.321429861888663,-2.73318560862312,1.0740954944313417,0.21985062485562867
-1.7244702188649619,-2.315538173316726,-2.748893571891069,1.0470012612610538,0.21706003030670434
-1.7244702188649619,-2.315538173316726,-2.7646015351590183,1.0277694020570352,0.21505725538229714
-1.726831928108111,-2.3134952941666547,-2.780309498426967,1.0151928987297194,0.21373741002182414
-1.729290132576919,-2.3113813226751634,-2.796017461694916,1.0076575953960778,0.21294269603070096
-1.7318408558520098,-2.309199445945123,-2.811725424962865,1.0035392657027895,0.21250709860290673
-1.7344801215140067,-2.3069528510794037,-2.827433388230814,1.0014934352858056,0.21229037799170564
-1.7372039531435353,-2.3046447251808777,-2.8431413514987627,1.0005724486307503,0.21219274301536273
-1.7400083743212194,-2.302278255352415,-2.8588493147667116,1.000197766853676,0.2121530096614597
-1.7428894086276838,-2.2998566286968884,-2.874557278034661,1.0000605081978704,0.2121384521224386
-1.7458430796435516,-2.2973830323171684,-2.8902652413026098,1.0000155823407149,0.21213368710634378
-1.7488654109494484,-2.294860653316125,-2.905973204570559,1.0000027882089233,0.21213233008997368
-1.751952426125997,-2.292292678796631,-2.921681167838508,1.0,0.21213203435596426
-1.7551001487538231,-2.2896822958615575,-2.937389131106457,1.0,0.21213203435596426
-1.758304602413551,-2.287032691613775,-2.9530970943744057,1.0,0.21213203435596426
-1.7615618106858044,-2.2843470531561554,-2.9688050576423546,1.0,0.21213203435596426
-1.7648677971512077,-2.28162856759157,-2.9845130209103035,1.0000019396235988,0.21213224008401446
-1.768218585390385,-2.278880422022889,-3.0002209841782523,1.0000108398891931,0.21213318409672186
-1.771610198983961,-2.2761058035529844,-3.015928947446201,1.000042092659388,0.21213649890971722
-1.7750386615125597,-2.273307899284727,-3.0316369107141505,1.0001375769416876,0.21214662609237023
-1.7784999965568054,-2.270489896320988,-3.0473448739820994,1.000398225134435,0.21217426830567737
-1.7819902276973225,-2.2676549817646396,-3.0630528372500487,1.0010389115031693,0.21224219895591595
-1.785505378514735,-2.264806342718551,-3.0787608005179976,1.0024620978802015,0.21239301872850969
-1.7890414725896682,-2.261947166285596,-3.0944687637859465,1.005327022884228,0.2126962999908326
-1.7925945335027458,-2.2590806395686442,-3.1101767270538954,1.01056897302937,0.21325009680260792
-1.7961605848345918,-2.2562099496705668,-3.1258846903218442,1.019317844909242,0.21417120026024947
-1.7997356501658308,-2.2533382836942355,-3.141592653589793,1.032696529572907,0.2155721313871086
-1.8033157530770865,-2.2504688287425214,-3.141592653589793,1.0515446917783247,0.21753048322022506
-1.8068969171489841,-2.247604771918295,-3.141592653589793,1.076174790442472,0.22006332172788642
-1.8104751659621476,-2.2447493003244285,-3.141592653589793,1.1062743666483723,0.22311957892389622
-1.8140465230972012,-2.2419056010637934,-3.141592653589793,1.1410037556380657,0.22659472413035778
-1.817607012134769,-2.2390768612392593,-3.141592653589793,1.179240066362489,0.23036015928608836
-1.8211526566554757,-2.236266267953699,-3.141592653589793,1.2198534022280274,0.2342934124132841
-1.8246794802399453,-2.2334770083099826,-3.141592653589793,1.2619084767205604,0.23829788386056897
-1.8281835064688021,-2.230712269410982,-3.141592653589793,1.3047460512213918,0.24230883662170188
-1.8316607589226708,-2.2279752383595683,-3.141592653589793,1.347963663898209,0.246289189522032
-1.8351072611821753,-2.2252691022586126,-3.141592653589793,1.391346440485475,0.2502210818892892
-1.83851903682794,-2.2225970482109862,-3.141592653589793,1.434793448584845,0.2540978260165128
-1.8418921094405891,-2.2199622633195597,-3.141592653589793,1.4782628091888161,0.2579182552932163
-1.845222502600747,-2.2173679346872057,-3.141592653589793,1.5217371908111839,0.26168334602435683
-1.848506239889038,-2.214817249416794,-3.141592653589793,1.5652065514151547,0.2653946020809051
-1.8517393448860866,-2.2123133946111966,-3.141592653589793,1.608653559514525,0.2690528018403704
-1.8549178411725165,-2.2098595573732847,-3.141592653589793,1.6520363361017907,0.2726566249416665
-1.8580377523289529,-2.2074589248059286,-3.141592653589793,1.695253948778609,0.2761999777245418
-1.8610951019360193,-2.205114684012001,-3.141592653589793,1.7380915232794398,0.27966787185441017
-1.8640859135743402,-2.202830022094372,-3.141592653589793,1.7801465977719726,0.2830310882213096
-1.8670062108245402,-2.200608126155913,-3.141592653589793,1.820759933637511,0.2862415012077878
-1.8698520172672435,-2.1984521832994957,-3.141592653589793,1.8589962443619343,0.2892314488368909
-1.872619356483074,-2.1963653806279906,-3.141592653589793,1.893725633351628,0.2919206287688886
-1.8753042520526566,-2.1943509052442693,-3.141592653589793,1.9238252095575277,0.2942314300513946
-1.8779027275566151,-2.192411944251203,-3.141592653589793,1.9484553082216753,0.296108913864435
-1.880410806575574,-2.190551684751663,-3.141592653589793,1.967303470427093,0.29753765504422997
-1.880410806575574,-2.190551684751663,-3.141592653589793,1.9806821550907583,0.2985476460786186
-1.8871491410010608,-2.185569983333228,-3.141592653589793,1.9894310269706303,0.29920627702920666
-1.8938874754265476,-2.1805882819147926,-3.141592653589793,1.9946729771157723,0.299600206892802
-1.9006258098520343,-2.1756065804963574,-3.141592653589793,1.9975379021197988,0.29981528579342137
-1.907364144277521,-2.170624879077922,-3.141592653589793,1.9989610884968312,0.29992207151584793
-1.9141024787030079,-2.165643177659487,-3.141592653589793,1.9996017748655652,0.2999701316280513
-1.9208408131284946,-2.1606614762410516,-3.141592653589793,1.999862423058313,0.29998968155192285
-1.9275791475539814,-2.1556797748226164,-3.141592653589793,1.9999579073406122,0.2999968430339352
-1.9343174819794682,-2.150698073404181,-3.141592653589793,1.9999891601108075,0.29999918700720896
-1.941055816404955,-2.145716371985746,-3.141592653589793,1.9999980603764014,0.29999985452819483
-1.9477941508304417,-2.1407346705673107,-3.141592653589793,2.0,0.3
-1.9545324852559285,-2.1357529691488755,-3.141592653589793,2.0,0.3
-1.9612708196814153,-2.1307712677304402,-3.141592653589793,2.0,0.3
-1.968009154106902,-2.125789566312005,-3.141592653589793,2.0,0.3
-1.9747474885323888,-2.1208078648935698,-3.141592653589793,2.0,0.3
-1.9814858229578756,-2.1158261634751345,-3.141592653589793,2.0,0.3
-1.9882241573833623,-2.1108444620566993,-3.141592653589793,2.0,0.3
-1.994962491808849,-2.105862760638264,-3.141592653589793,2.0,0.3
-2.001700826234336,-2.100881059219829,-3.141592653589793,2.0,0.3
-2.008439160659823,-2.0958993578013936,-3.141592653589793,2.0,0.3
-2.0151774950853096,-2.0909176563829583,-3.141592653589793,1.99999685096404,0.29999976382221005
-2.0219158295107964,-2.085935954964523,-3.141592653589793,1.9999824011210752,0.29999868008117697
-2.028654163936283,-2.080954253546088,-3.141592653589793,1.9999316613294642,0.29999487455592616
-2.03539249836177,-2.0759725521276526,-3.141592653589793,1.9997766397887902,0.2999832475164164
-2.0421308327872567,-2.0709908507092174,-3.141592653589793,1.9993534697817412,0.2999515063142346
-2.0488691672127435,-2.066009149290782,-3.141592653589793,1.998313296618385,0.2998734705635484
-2.0556075016382303,-2.061027447872347,-3.141592653589793,1.9960027116768497,0.29970005342918815
-2.062345836063717,-2.0560457464539117,-3.141592653589793,1.9913514216703123,0.2993506538746225
-2.069084170489204,-2.0510640450354765,-3.141592653589793,1.98284096143467,0.2987102998970075
-2.0758225049146906,-2.046082343617041,-3.141592653589793,1.968636910617937,0.2976384736182592
-2.0825608393401773,-2.041100642198606,-3.141592653589793,1.946916222575751,0.29599194248477234
-2.089299173765664,-2.0361189407801707,-3.141592653589793,1.9163156768775436,0.2936566114690583
-2.096037508191151,-2.0311372393617355,-3.141592653589793,1.8763279872816334,0.29057659821064996
-2.1027758426166376,-2.0261555379433003,-3.141592653589793,1.8274604400297016,0.28676771052776595
-2.1095141770421244,-2.021173836524865,-3.141592653589793,1.771076255552317,0.2823091062999107
-2.116252511467611,-2.01619213510643,-3.141592653589793,1.7089984804938418,0.277317384276974
-2.122990845893098,-2.0112104336879946,-3.141592653589793,1.6430615352062614,0.2719150034188657
-2.1297291803185847,-2.0062287322695593,-3.141592653589793,1.5747870338896388,0.26620559070957495
-2.1364675147440715,-2.001247030851124,-3.141592653589793,1.5052534216018425,0.2602621831386245
-2.1432058491695583,-1.996265329432689,-3.141592653589793,1.4351390961063848,0.2541284307683564
-2.149944183595045,-1.9912836280142538,-3.141592653589793,1.3648609038936155,0.2478280465871704
-2.156682518020532,-1.9863019265958186,-3.141592653589793,1.2947465783981578,0.2413785326575607
-2.1634208524460186,-1.9813202251773834,-3.141592653589793,1.2252129661103612,0.23480754560909292
-2.1701591868715053,-1.9763385237589481,-3.141592653589793,1.1569384647937386,0.2281714945292646
-2.176897521296992,-1.971356822340513,-3.141592653589793,1.0910015195061584,0.221574069732397
-2.183635855722479,-1.9663751209220777,-3.141592653589793,1.028923744447683,0.21517799260181264
-2.1903741901479656,-1.9613934195036424,-3.141592653589793,0.9725395599702985,0.20919914005239945
-2.1971125245734524,-1.9564117180852072,-3.141592653589793,0.9236720127183665,0.20387555167877902
-2.203850858998939,-1.951430016666772,-3.141592653589793,0.8836843231224565,0.19941362676735644
-2.210589193424426,-1.9464483152483367,-3.141592653589793,0.853083777424249,0.19593052335991756
-2.210589193424426,-1.9464483152483367,-3.141592653589793,0.8313630893820633,0.1934201101803865
-2.213112455963662,-1.9446287215143543,-3.141592653589793,0.8171590385653301,0.19176067567527982
-2.2157560660415965,-1.9428106436873986,-3.141592653589793,0.8086485783296878,0.19075949786271704
-2.2185154232585687,-1.940995597674496,-3.141592653589793,0.8039972883231505,0.19021008904509187
-2.2213859272149152,-1.9391850993826723,-3.141592653589793,0.8016867033816156,0.1899365727082931
-2.2243629775109772,-1.9373806647189535,-3.141592653589793,0.800646530218259,0.18981331317855885
-2.2274419737470925,-1.935583809590367,-3.141592653589793,0.8002233602112102,0.18976314502427616
-2.230618315523601,-1.9337960499039388,-3.141592653589793,0.8000683386705358,0.18974476340646165
-2.23388740244084,-1.9320189015666949,-3.141592653589793,0.800017598878925,0.18973874656893783
-2.23724463409915,-1.930253880485662,-3.141592653589793,0.8000031490359605,0.18973703303946285
-2.2406854100988682,-1.928502502567866,-3.141592653589793,0.8,0.18973665961010275
-2.2442051300403354,-1.926766283720334,-3.141592653589793,0.8,0.18973665961010275
-2.24779919352389,-1.9250467398500921,-3.141592653589793,0.8,0.18973665961010275
-2.25146300014987,-1.923345386864167,-3.141592653589793,0.8,0.18973665961010275
-2.2551919495186157,-1.9216637406695842,-3.141592653589793,0.8000023275483186,0.1897369356231789
-2.258981441230465,-1.9200033171733708,-3.141592653589793,0.8000130078670316,0.18973820214710696
-2.2628268748857563,-1.9183656322825524,-3.141592653589793,0.8000505111912656,0.1897426494059966
-2.2667236500848307,-1.9167522019041563,-3.141592653589793,0.800165092330025,0.18975623614219145
-2.2706671664280242,-1.9151645419452081,-3.141592653589793,0.800477870161322,0.18979331958016724
-2.274652823515678,-1.9136041683127347,-3.141592653589793,0.8012466938038029,0.18988444175648286
-2.27867602094813,-1.912072596913762,-3.141592653589793,0.8029545174562417,0.19008669939143788
-2.28273215832572,-1.9105713436553171,-3.141592653589793,0.8063924274610736,0.19049319997246178
-2.286816635248786,-1.9091019244444258,-3.141592653589793,0.812682767635244,0.1912347367597895
-2.2909248513176665,-1.9076658551881145,-3.141592653589793,0.8231814138910902,0.1924660064143771
-2.295052206132702,-1.9062646517934096,-3.141592653589793,0.8392358354874884,0.19433376597219787
-2.2991940992942297,-1.9048998301673374,-3.141592653589793,0.8618536301339896,0.1969350485719328
-2.30334593040259,-1.9035729062169244,-3.141592653589793,0.8914097485309667,0.2002833959266057
-2.307503099058121,-1.902285395849197,-3.141592653589793,0.9275292399780468,0.20430079735285445
-2.311661004861162,-1.9010388149711817,-3.141592653589793,0.9692045067656788,0.2088401369575675
-2.3158150474120514,-1.8998346794899044,-3.141592653589793,1.0150880796349866,0.21372637549814574
-2.3199606263111283,-1.8986745053123917,-3.141592653589793,1.0638240826736332,0.2187969006186182
-2.3240931411587322,-1.8975598083456702,-3.141592653589793,1.1142901720646725,0.22392645610313727
-2.3282079915552005,-1.8964921044967658,-3.141592653589793,1.1656952614656697,0.2290333747861982
-2.3323005771008742,-1.8954729096727054,-3.141592653589793,1.217556396677851,0.23407271915048813
-2.336366297396091,-1.894503739780515,-3.141592653589793,1.26961572858257,0.23902449202166634
-2.3404005520411904,-1.8935861107272212,-3.141592653589793,1.321752138301814,0.24388285348417102
-2.3443987406365103,-1.89272153841985,-3.141592653589793,1.3739153710265795,0.24864873153948738
-2.3483562627823904,-1.891911538765428,-3.141592653589793,1.4260846289734208,0.2533254987240801
-2.3522685180791694,-1.8911576276709816,-3.141592653589793,1.4782478616981858,0.2579169513165398
-2.356130906127186,-1.8904613210435373,-3.141592653589793,1.53038427141743,0.26242578420152307
-2.35993882652678,-1.8898241347901212,-3.141592653589793,1.5824436033221492,0.26685194799644374
-2.3636876788782892,-1.8892475848177597,-3.141592653589793,1.6343047385343301,0.2711894415976493
-2.3673728627820534,-1.8887331870334791,-3.141592653589793,1.6857098279353275,0.2754213903404921
-2.370989777838411,-1.8882824573443062,-3.141592653589793,1.7361759173263671,0.2795137139384873
-2.3745338236477007,-1.887896911657267,-3.141592653589793,1.7849119203650132,0.2834096618261727
-2.3780003998102623,-1.8875780658793877,-3.141592653589793,1.8307954932343211,0.2870292619151303
-2.381384905926434,-1.8873274359176953,-3.141592653589793,1.8724707600219535,0.29027777076618855
-2.384682741596555,-1.8871465376792156,-3.141592653589793,1.9085902514690334,0.29306409079944695
-2.387889306420964,-1.8870368870709748,-3.141592653589793,1.9381463698660104,0.29532454460130886
-2.391,-1.887,-3.141592653589793,1.9607641645125118,0.2970427366610115
-2.391,-1.887,-3.141592653589793,1.97681858610891,0.2982563266301336
-2.400224489795918,-1.887,-3.141592653589793,1.9873172323647563,0.2990472796338633
-2.409448979591837,-1.887,-3.141592653589793,1.9936075725389264,0.2995201842351391
-2.418673469387755,-1.887,-3.141592653589793,1.9970454825437587,0.29977832929427894
-2.4278979591836736,-1.887,-3.141592653589793,1.9987533061961975,0.2999064833891206
-2.4371224489795917,-1.887,-3.141592653589793,1.9995221298386783,0.2999641575967711
-2.4463469387755103,-1.887,-3.141592653589793,1.9998349076699755,0.2999876178197175
-2.4555714285714285,-1.887,-3.141592653589793,1.9999494888087348,0.2999962116367356
-2.464795918367347,-1.887,-3.141592653589793,1.999986992132969,0.2999990244083864
-2.4740204081632653,-1.887,-3.141592653589793,1.9999976724516815,0.2999998254338253
-2.4832448979591835,-1.887,-3.141592653589793,2.0,0.3
-2.492469387755102,-1.887,-3.141592653589793,2.0,0.3
-2.5016938775510202,-1.887,-3.141592653589793,2.0,0.3
-2.510918367346939,-1.887,-3.141592653589793,2.0,0.3
-2.520142857142857,-1.887,-3.141592653589793,2.0,0.3
-2.5293673469387756,-1.887,-3.141592653589793,2.0,0.3
-2.538591836734694,-1.887,-3.141592653589793,2.0,0.3
-2.5478163265306124,-1.887,-3.141592653589793,2.0,0.3
