x,y,theta,speed,lookahead_distance,p_gain,i_gain,angle_threshold,path_p_gain,path_i_gain
-2.6430000000000002,-0.7000000000000002,-3.141592653589793,1.4905997477477895,0.2990584973961906,0.1,0.0,0.0,0.009999999999999998,0.05
-2.6430000000000002,-0.7000000000000002,-3.141592653589793,1.494445757875003,0.2994440606732753,0.1,0.0,0.0,0.009999999999999998,0.05
-2.631040816326531,-0.7000000000000002,-3.141592653589793,1.4969593987612066,0.2996957856321513,0.1,0.0,0.0,0.009999999999999998,0.05
-2.6190816326530615,-0.7000000000000002,-3.141592653589793,1.4984606312086282,0.29984602360631313,0.1,0.0,0.0,0.009999999999999998,0.05
-2.607122448979592,-0.7000000000000002,-3.141592653589793,1.499266490618965,0.2999266400924364,0.1,0.0,0.0,0.009999999999999998,0.05
-2.5951632653061227,-0.7000000000000002,-3.141592653589793,1.4996270493366874,0.2999627026151772,0.1,0.0,0.0,0.009999999999999998,0.05
-2.5832040816326534,-0.7000000000000002,-3.141592653589793,1.4996917673178536,0.2999691751481662,0.1,0.0,0.0,0.009999999999999998,0.05
-2.571244897959184,-0.7000000000000002,-3.141592653589793,1.4995012986462002,0.29995012571888013,0.1,0.0,0.0,0.009999999999999998,0.05
-2.5592857142857146,-0.7000000000000002,-3.141592653589793,1.498994480579313,0.2998994312011258,0.1,0.0,0.0,0.009999999999999998,0.05
-2.5473265306122452,-0.7000000000000002,-3.141592653589793,1.498025912885839,0.29980252629547727,0.1,0.0,0.0,0.009999999999999998,0.05
-2.535367346938776,-0.7000000000000002,-3.141592653589793,1.4963969253346,0.29963947590408707,0.1,0.0,0.0,0.009999999999999998,0.05
-2.5234081632653065,-0.7000000000000002,-3.141592653589793,1.493902539079647,0.2993896329948297,0.1,0.0,0.0,0.009999999999999998,0.05
-2.511448979591837,-0.7000000000000002,-3.141592653589793,1.4903876115332313,0.299037216232351,0.1,0.0,0.0,0.009999999999999998,0.05
-2.4994897959183673,-0.7000000000000002,-3.141592653589793,1.485794430971539,0.2985760637731905,0.1,0.0,0.0,0.009999999999999998,0.05
-2.487530612244898,-0.7000000000000002,-3.141592653589793,1.4801812667601686,0.29801153669885017,0.1,0.0,0.0,0.009999999999999998,0.05
-2.4755714285714285,-0.7000000000000002,-3.141592653589793,1.4737047050296581,0.29735884433085136,0.1,0.0,0.0,0.009999999999999998,0.05
-2.463612244897959,-0.7000000000000002,-3.141592653589793,1.4665741497864548,0.29663858310608765,0.1,0.0,0.0,0.009999999999999998,0.05
-2.45165306122449,-0.7000000000000002,-3.141592653589793,1.4590003114763952,0.2958716253522526,0.1,0.0,0.0,0.009999999999999998,0.05
-2.4396938775510204,-0.7000000000000002,-3.141592653589793,1.4511576083953552,0.2950753403856739,0.1,0.0,0.0,0.009999999999999998,0.05
-2.427734693877551,-0.7000000000000002,-3.141592653589793,1.443168979637092,0.2942620240163951,0.1,0.0,0.0,0.009999999999999998,0.05
-2.4157755102040817,-0.7000000000000002,-3.141592653589793,1.4351094788946583,0.2934392079011929,0.1,0.0,0.0,0.009999999999999998,0.05
-2.4038163265306123,-0.7000000000000002,-3.141592653589793,1.427019177314871,0.29261092023178537,0.1,0.0,0.0,0.009999999999999998,0.05
-2.391857142857143,-0.7000000000000002,-3.141592653589793,1.4189168974260693,0.291779049702963,0.1,0.0,0.0,0.009999999999999998,0.05
-2.3798979591836735,-0.7000000000000002,-3.141592653589793,1.4108104490972209,0.2909443708784091,0.1,0.0,0.0,0.009999999999999998,0.05
-2.367938775510204,-0.7000000000000002,-3.141592653589793,1.4027027027027028,0.290107156344276,0.1,0.0,0.0,0.009999999999999998,0.05
-2.3559795918367348,-0.7000000000000002,-3.141592653589793,1.3945945945945946,0.2892674811928843,0.1,0.0,0.0,0.009999999999999998,0.05
-2.3440204081632654,-0.7000000000000002,-3.141592653589793,1.3864864864864868,0.2884253615568319,0.1,0.0,0.0,0.009999999999999998,0.05
-2.332061224489796,-0.7000000000000002,-3.141592653589793,1.3783783783783787,0.2875807759616465,0.1,0.0,0.0,0.009999999999999998,0.05
-2.3201020408163266,-0.7000000000000002,-3.141592653589793,1.3702702702702705,0.28673370261658504,0.1,0.0,0.0,0.009999999999999998,0.05
-2.3081428571428573,-0.7000000000000002,-3.141592653589793,1.3621621621621625,0.2858841194080737,0.1,0.0,0.0,0.009999999999999998,0.05
-2.296183673469388,-0.7000000000000002,-3.141592653589793,1.3540540540540542,0.28503200389297206,0.1,0.0,0.0,0.009999999999999998,0.05
-2.2842244897959185,-0.7000000000000002,-3.141592653589793,1.345945945945946,0.2841773332916557,0.1,0.0,0.0,0.009999999999999998,0.05
-2.272265306122449,-0.7000000000000002,-3.141592653589793,1.337837837837838,0.2833200844809105,0.1,0.0,0.0,0.009999999999999998,0.05
-2.2603061224489798,-0.7000000000000002,-3.141592653589793,1.32972972972973,0.2824602339866336,0.1,0.0,0.0,0.009999999999999998,0.05
-2.2483469387755104,-0.7000000000000002,-3.141592653589793,1.3216216216216217,0.28159775797633274,0.1,0.0,0.0,0.009999999999999998,0.05
-2.236387755102041,-0.7000000000000002,-3.141592653589793,1.3135135135135139,0.28073263225141964,0.1,0.0,0.0,0.009999999999999998,0.05
-2.2244285714285716,-0.7000000000000002,-3.141592653589793,1.3054054054054056,0.2798648322392871,0.1,0.0,0.0,0.009999999999999998,0.05
-2.2124693877551023,-0.7000000000000002,-3.141592653589793,1.2972972972972974,0.2789943329851663,0.1,0.0,0.0,0.009999999999999998,0.05
-2.200510204081633,-0.7000000000000002,-3.141592653589793,1.2891895509027793,0.2781211481605934,0.1,0.0,0.0,0.009999999999999998,0.05
-2.1885510204081635,-0.7000000000000002,-3.141592653589793,1.2810831025739309,0.27724535371117737,0.1,0.0,0.0,0.009999999999999998,0.05
-2.176591836734694,-0.7000000000000002,-3.141592653589793,1.2729808226851294,0.27636723641037436,0.1,0.0,0.0,0.009999999999999998,0.05
-2.1646326530612248,-0.7000000000000002,-3.141592653589793,1.264890521105342,0.275487624524806,0.1,0.0,0.0,0.009999999999999998,0.05
-2.152673469387755,-0.7000000000000002,-3.141592653589793,1.2568310203629085,0.27460855999362893,0.1,0.0,0.0,0.009999999999999998,0.05
-2.1407142857142856,-0.7000000000000002,-3.141592653589793,1.2488423916046454,0.27373443973361977,0.1,0.0,0.0,0.009999999999999998,0.05
-2.128755102040816,-0.7000000000000002,-3.141592653589793,1.2409996885236052,0.2728735628664241,0.1,0.0,0.0,0.009999999999999998,0.05
-2.116795918367347,-0.7000000000000002,-3.141592653589793,1.2334258502135456,0.2720396129478439,0.1,0.0,0.0,0.009999999999999998,0.05
-2.1048367346938774,-0.7000000000000002,-3.141592653589793,1.226295294970342,0.27125212938928334,0.1,0.0,0.0,0.009999999999999998,0.05
-2.092877551020408,-0.7000000000000002,-3.141592653589793,1.2198187332398316,0.27053488498600303,0.1,0.0,0.0,0.009999999999999998,0.05
-2.0809183673469387,-0.7000000000000002,-3.141592653589793,1.2142055690284614,0.2699117154584211,0.1,0.0,0.0,0.009999999999999998,0.05
-2.0689591836734693,-0.7000000000000002,-3.141592653589793,1.209612388466769,0.269400711409614,0.1,0.0,0.0,0.009999999999999998,0.05
-2.057,-0.7000000000000002,-3.141592653589793,1.2060974609203532,0.2690090103606591,0.1,0.0,0.0,0.009999999999999998,0.05
-2.057,-0.7000000000000002,-3.141592653589793,1.2036025170236155,0.26873062910918233,0.1,0.0,0.0,0.009999999999999998,0.05
-2.0478176015095753,-0.6998138530714245,-3.141592653589793,1.201970970646018,0.2685484281070382,0.1,0.0,0.0,0.009999999999999998,0.05
-2.0386428528929272,-0.6992605122015488,-3.141592653589793,1.200993417781113,0.26843920180716296,0.1,0.0,0.0,0.009999999999999998,0.05
-2.029483404023834,-0.6983476272641505,-3.141592653589793,1.2004591479830649,0.26837948669558165,0.1,0.0,0.0,0.009999999999999998,0.05
-2.020346904776071,-0.6970828481330059,-3.141592653589793,1.2001937429559966,0.2683498175467235,0.1,0.0,0.0,0.009999999999999998,0.05
-2.011241005023417,-0.6954738246818928,-3.141592653589793,1.2000742636061517,0.2683364600950998,0.1,0.0,0.0,0.009999999999999998,0.05
-2.002173354639648,-0.693528206784588,-3.141592653589793,1.200025656240477,0.26833102573953055,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9931516034985426,-0.6912536443148691,-3.141592653589793,1.2000078497121565,0.2683290349230388,0.1,0.0,0.0,0.009999999999999998,0.05
-1.984183401473876,-0.6886577871465123,-3.141592653589793,1.2000020214928497,0.268328383309651,0.1,0.0,0.0,0.009999999999999998,0.05
-1.975276398439426,-0.6857482851532952,-3.141592653589793,1.2000003617135904,0.26832819774078054,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9664382442689694,-0.6825327882089945,-3.141592653589793,1.2000000000000002,0.2683281572999748,0.1,0.0,0.0,0.009999999999999998,0.05
-1.957676588836284,-0.679018946187388,-3.141592653589793,1.2000000000000002,0.2683281572999748,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9489990820151464,-0.6752144089622523,-3.141592653589793,1.2000000000000002,0.2683281572999748,0.1,0.0,0.0,0.009999999999999998,0.05
-1.940413373679334,-0.6711268264073644,-3.141592653589793,1.2000000000000002,0.2683281572999748,0.1,0.0,0.0,0.009999999999999998,0.05
-1.931927113702624,-0.6667638483965016,-3.141592653589793,1.2000005818870798,0.26832822235692017,0.1,0.0,0.0,0.009999999999999998,0.05
-1.923547951958793,-0.6621331248034411,-3.141592653589793,1.200003251966758,0.268328520880665,0.1,0.0,0.0,0.009999999999999998,0.05
-1.915283538321618,-0.6572423055019595,-3.141592653589793,1.2000126277978165,0.2683295691269767,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9071415226648765,-0.6520990403658342,-3.141592653589793,1.2000412730825065,0.26833277173120396,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8991295548623448,-0.6467109792688422,-3.141592653589793,1.2001194675403306,0.26834151384461524,0.1,0.0,0.0,0.009999999999999998,0.05
-1.891255284787801,-0.6410857720847607,-3.141592653589793,1.200311673450951,0.26836300118879475,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8835263623150216,-0.6352310686873668,-3.141592653589793,1.2007386293640607,0.2684107258695964,0.1,0.0,0.0,0.009999999999999998,0.05
-1.875950437317784,-0.6291545189504374,-3.141592653589793,1.2015981068652686,0.26850677163139874,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8685351596698656,-0.62286377274775,-3.141592653589793,1.2031706919088112,0.2686824175760831,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8612881792450424,-0.6163664799530809,-3.141592653589793,1.2057953534727728,0.26897531709873745,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8542171459170926,-0.6096702904402079,-3.141592653589793,1.2098089588718723,0.2694226002626957,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8473297095597923,-0.6027828540829078,-3.141592653589793,1.2154634075334978,0.27005148481726565,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8406335200469193,-0.5957118207549577,-3.141592653589793,1.2228524371327418,0.2708710878406267,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8341362272522503,-0.5884648403301347,-3.141592653589793,1.231882309994512,0.2718693410439484,0.1,0.0,0.0,0.009999999999999998,0.05
-1.827845481049563,-0.581049562682216,-3.141592653589793,1.24230112669142,0.27301660682362383,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8217689313126335,-0.5734736376849784,-3.141592653589793,1.2537720199087468,0.2742741715775016,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8159142279152394,-0.5657447152121992,-3.141592653589793,1.2659560206684082,0.2756036306729367,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8102890207311582,-0.5578704451376555,-3.141592653589793,1.2785725430161685,0.2769735593535421,0.1,0.0,0.0,0.009999999999999998,0.05
-1.804900959634166,-0.549858477335124,-3.141592653589793,1.2914238153664177,0.278362046482607,0.1,0.0,0.0,0.009999999999999998,0.05
-1.799757694498041,-0.5417164616783825,-3.141592653589793,1.3043890991694629,0.2797558684820888,0.1,0.0,0.0,0.009999999999999998,0.05
-1.794866875196559,-0.5334520480412075,-3.141592653589793,1.3174039321456428,0.2811480676240521,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7902361516034988,-0.5250728862973764,-3.141592653589793,1.3304380345754536,0.2825354527745628,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7858731735926359,-0.516586626320666,-3.141592653589793,1.343478842756645,0.2839167669677131,0.1,0.0,0.0,0.009999999999999998,0.05
-1.781785591037748,-0.5080009179848535,-3.141592653589793,1.3565211572433553,0.2852915516355178,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7779810538126122,-0.49932341116371604,-3.141592653589793,1.3695619654245466,0.28665958544146536,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7744672117910056,-0.49056175573103067,-3.141592653589793,1.3825960678543576,0.2880204230106981,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7712517148467053,-0.4817236015605745,-3.141592653589793,1.3956109008305373,0.2893728633611525,0.1,0.0,0.0,0.009999999999999998,0.05
-1.768342212853488,-0.47281659852612457,-3.141592653589793,1.4085761846335827,0.29071389901071976,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7657463556851314,-0.4638483965014579,-3.141592653589793,1.421427456983832,0.2920370651458988,0.1,0.0,0.0,0.009999999999999998,0.05
-1.763471793215412,-0.4548266453603517,-3.141592653589793,1.4340439793315918,0.2933302554457953,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7615261753181073,-0.4457589949765831,-3.141592653589793,1.4462279800912534,0.294573723888393,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7599171518669943,-0.43665309522392903,-3.141592653589793,1.4576988733085803,0.2957396361641686,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7586523727358498,-0.42751659597616665,-3.141592653589793,1.4681176900054886,0.29679464516788256,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7577394877984513,-0.41835714710707295,-3.141592653589793,1.4771475628672586,0.29770598544879057,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7571861469285757,-0.4091823984904251,-3.141592653589793,1.4845365924665026,0.29844965328844014,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.4000000000000002,-3.141592653589793,1.4901910411281278,0.299017495253518,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.4000000000000002,-3.141592653589793,1.4942046465272272,0.29941990380005407,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.38697959183673486,-3.141592653589793,1.496829308091189,0.29968276307701003,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.3739591836734696,-3.141592653589793,1.4984018931347314,0.2998401467250239,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.36093877551020426,-3.141592653589793,1.499259796117959,0.29992597047784564,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.347918367346939,-3.141592653589793,1.4996795271095866,0.2999679509990612,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.33489795918367365,-3.141592653589793,1.4998463631244014,0.29998463591901514,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.3218775510204084,-3.141592653589793,1.4998470468118885,0.2999847042912577,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.30885714285714305,-3.141592653589793,1.499664107093054,0.2999664088286941,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.2958367346938777,-3.141592653589793,1.4991533963424342,0.29991532768524193,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.28281632653061245,-3.141592653589793,1.498000773951345,0.29980001073562473,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.2697959183673471,-3.141592653589793,1.495675710835156,0.29956725897552516,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.25677551020408185,-3.141592653589793,1.491420480717335,0.2991408177481637,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.24375510204081652,-3.141592653589793,1.4843184553089683,0.2984277254521404,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.23073469387755122,-3.141592653589793,1.4734581112878757,0.29733396489010894,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.2177142857142859,-3.141592653589793,1.458157838438772,0.29578619018866703,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.2046938775510206,-3.141592653589793,1.4381639936408168,0.29375132275182864,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.19167346938775529,-3.141592653589793,1.413730220014851,0.29124528013495954,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.17865306122448998,-3.141592653589793,1.3855381277761585,0.28832670300644975,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.16563265306122468,-3.141592653589793,1.354499240246921,0.2850788564850351,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.15261224489795935,-3.141592653589793,1.3215307676031307,0.2815880786826528,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.13959183673469405,-3.141592653589793,1.2873919424268392,0.2779271784939543,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.12657142857142878,-3.141592653589793,1.2526179113614588,0.27414790657907184,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.11355102040816345,-3.141592653589793,1.2175353787179244,0.2702815619369465,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.10053061224489812,-3.141592653589793,1.1823187718412027,0.2663439999520773,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.08751020408163285,-3.141592653589793,1.1470500240899493,0.2623413834022321,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.07448979591836752,-3.141592653589793,1.1117631313643728,0.2582746365438588,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.061469387755102245,-3.141592653589793,1.076470588235294,0.25414215568086623,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.048448979591836916,-3.141592653589793,1.0411764705882354,0.24994116954854423,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.03542857142857159,-3.141592653589793,1.0058823529411764,0.24566835607475085,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.022408163265306313,-3.141592653589793,0.9705882352941176,0.2413198999619531,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,-0.009387755102040984,-3.141592653589793,0.9352941176470588,0.23689163568776234,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.003632653061224289,-3.141592653589793,0.9000000000000001,0.232379000772445,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.016653061224489618,-3.141592653589793,0.8647058823529413,0.227776980709589,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.029673469387754947,-3.141592653589793,0.8294117647058824,0.22308004366673623,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.04269387755102022,-3.141592653589793,0.7941176470588236,0.21828206253269966,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.05571428571428555,-3.141592653589793,0.7588235294117647,0.21337622117917893,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.06873469387755082,-3.141592653589793,0.723529411764706,0.20835490084440622,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.08175510204081615,-3.141592653589793,0.6882368686356273,0.20320977367768914,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.09477551020408148,-3.141592653589793,0.6529499759100508,0.19793180278723035,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.10779591836734675,-3.141592653589793,0.6176812281587973,0.19251200920858894,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.12081632653061208,-3.141592653589793,0.5824646212820758,0.18694351359949493,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.1338367346938774,-3.141592653589793,0.5473820886385414,0.18122617172558847,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.14685714285714263,-3.141592653589793,0.5126080575731607,0.1753752646594999,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.15987755102040796,-3.141592653589793,0.47846923239686945,0.1694348073561397,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.1728979591836733,-3.141592653589793,0.44550075975307923,0.1634932585313069,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.18591836734693862,-3.141592653589793,0.41446187222384157,0.15769499780725607,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.19893877551020395,-3.141592653589793,0.3862697799851493,0.15223727138617849,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.21195918367346916,-3.141592653589793,0.36183600635918334,0.1473436811727975,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.2249795918367345,-3.141592653589793,0.34184216156122826,0.14321497719747645,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.23799999999999982,-3.141592653589793,0.32654188871212453,0.1399732593130826,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7570000000000001,0.23799999999999982,-3.141592653589793,0.3156815446910316,0.1376259157334181,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7571861469285757,0.24718239849042473,-3.141592653589793,0.3085795192826651,0.13606899410578407,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7577394877984513,0.2563571471070725,-3.141592653589793,0.30432428916484394,0.13512755954982178,0.1,0.0,0.0,0.009999999999999998,0.05
-1.75865237273585,0.2655165959761663,-3.141592653589793,0.3019986441615753,0.13461024719424045,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7599171518669943,0.27465309522392867,-3.141592653589793,0.30084335169080784,0.13435252547476906,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7615261753181075,0.2837589949765827,-3.141592653589793,0.3003232651091296,0.13423634346386143,0.1,0.0,0.0,0.009999999999999998,0.05
-1.763471793215412,0.29282664536035136,-3.141592653589793,0.3001116801056051,0.13418904875710352,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7657463556851316,0.3018483965014576,-3.141592653589793,0.30003416933526794,0.13417171892808138,0.1,0.0,0.0,0.009999999999999998,0.05
-1.768342212853488,0.31081659852612414,-3.141592653589793,0.30000879943946257,0.13416604625003956,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7712517148467053,0.31972360156057406,-3.141592653589793,0.30000157451798026,0.134164430722449,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7744672117910052,0.3285617557310302,-3.141592653589793,0.30000000000000004,0.1341640786499874,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7779810538126122,0.33732341116371556,-3.141592653589793,0.30000000000000004,0.1341640786499874,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7817855910377476,0.34600091798485305,-3.141592653589793,0.30000000000000004,0.1341640786499874,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7858731735926356,0.3545866263206655,-3.141592653589793,0.30000000000000004,0.1341640786499874,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7902361516034986,0.3630728862973759,-3.141592653589793,0.3000023275483186,0.13416459910460402,0.1,0.0,0.0,0.009999999999999998,0.05
-1.7948668751965593,0.37145204804120713,-3.141592653589793,0.30001300786703156,0.13416698726595114,0.1,0.0,0.0,0.009999999999999998,0.05
-1.799757694498041,0.3797164616783821,-3.141592653589793,0.30005051119126563,0.13417537282033515,0.1,0.0,0.0,0.009999999999999998,0.05
-1.804900959634166,0.3878584773351238,-3.141592653589793,0.300165092330025,0.13420098933987595,0.1,0.0,0.0,0.009999999999999998,0.05
-1.810289020731158,0.395870445137655,-3.141592653589793,0.30047787016132194,0.13427089114800464,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8159142279152392,0.4037447152121988,-3.141592653589793,0.30124669380380287,0.13444255884290573,0.1,0.0,0.0,0.009999999999999998,0.05
-1.821768931312633,0.4114736376849779,-3.141592653589793,0.3029545174562417,0.13482311021250956,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8278454810495626,0.4190495626822155,-3.141592653589793,0.3063924274610736,0.13558593454951148,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8341362272522503,0.4264648403301343,-3.141592653589793,0.312682767635244,0.13697067590588374,0.1,0.0,0.0,0.009999999999999998,0.05
-1.840633520046919,0.4337118207549573,-3.141592653589793,0.32318141389109023,0.13925115738644836,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8473297095597925,0.44078285408290746,-3.141592653589793,0.33923583548748837,0.14266797163080894,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8542171459170924,0.44767029044020756,-3.141592653589793,0.36185363013398963,0.14734726942851495,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8612881792450424,0.45436647995308055,-3.141592653589793,0.39140974853096666,0.15324681044595348,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8685351596698656,0.4608637727477495,-3.141592653589793,0.4275292399780467,0.16016165083653078,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8759504373177847,0.46715451895043714,-3.141592653589793,0.4692045067656788,0.16778638325543802,0.1,0.0,0.0,0.009999999999999998,0.05
-1.883526362315022,0.4732310686873665,-3.141592653589793,0.5150880796349867,0.17579898969590013,0.1,0.0,0.0,0.009999999999999998,0.05
-1.891255284787801,0.4790857720847604,-3.141592653589793,0.5638240826736332,0.18392782541099645,0.1,0.0,0.0,0.009999999999999998,0.05
-1.8991295548623448,0.4847109792688419,-3.141592653589793,0.6142901720646724,0.19198283861814405,0.1,0.0,0.0,0.009999999999999998,0.05
-1.907141522664876,0.49009904036583374,-3.141592653589793,0.6656952614656698,0.19985423610206562,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9152835383216178,0.495242305501959,-3.141592653589793,0.7175563966778511,0.20749309338064983,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9235479519587926,0.5001331248034405,-3.141592653589793,0.7696157285825699,0.2148882121358782,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9319271137026237,0.5047638483965012,-3.141592653589793,0.821752138301814,0.22204758115797804,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9404133736793343,0.5091268264073641,-3.141592653589793,0.8739153710265796,0.22898672944429502,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9489990820151468,0.5132144089622519,-3.141592653589793,0.9260846289734206,0.23572245913023482,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9576765888362844,0.5170189461873878,-3.141592653589793,0.978247861698186,0.24227024518477533,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9664382442689694,0.5205327882089944,-3.141592653589793,1.0303842714174303,0.2486424265587951,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9752763984394257,0.5237482851532947,-3.141592653589793,1.082443603322149,0.2548462599280769,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9841834014738757,0.5266577871465119,-3.141592653589793,1.1343047385343301,0.2608798273382973,0.1,0.0,0.0,0.009999999999999998,0.05
-1.9931516034985424,0.5292536443148687,-3.141592653589793,1.1857098279353278,0.2667256824456911,0.1,0.0,0.0,0.009999999999999998,0.05
-2.0021733546396483,0.5315282067845879,-3.141592653589793,1.2361759173263671,0.27234271614930705,0.1,0.0,0.0,0.009999999999999998,0.05
-2.011241005023417,0.5334738246818925,-3.141592653589793,1.2849119203650132,0.2776593510435058,0.1,0.0,0.0,0.009999999999999998,0.05
